1	30	30	393701	326000	10	70243	30
1	30	30	1403127	1250000	8	100411	30
1	30	30	700403	547000	1	76579	30
2	120	60	992180	836000	3	77283	30
2	60	30	3095317	2200000	4	100411	30
1	30	30	1365982	463000	14	100411	30
1	1000	1000	677777	304000	19	71926	1000
2	60	30	407906	300000	2	70243	30
5	885	177	399547	399547	0	69362	525
1	50	50	593405	330000	23	73030	50
1	50	50	1011955	813000	3	76579	50
134	13400	100	574570	12500	39	36687	100
1	1000	1000	1586199	1070000	11	70243	1000
4	195	48	441786	435000	9	61632	30
2	2002	1001	371243	385000	8	69466	1001
1	51	51	368014	170000	2	46941	51
3	167	55	643516	692000	8	69466	101
1	31	31	1017717	900000	7	69362	31
12	2120	176	705787	725000	0	76579	100
1	35	35	504974	410500	10	37049	35
3	375	125	725877	385000	14	69466	50
1	31	31	781415	620000	9	84429	31
7	210	30	2807288	2807288	0	139895	30
3	203	67	730208	383000	14	70243	51
5	3300	660	769238	72000	3	100411	500
7	6455	922	1702449	1450000	1	100411	1000
1	200	200	594615	594615	0	74409	200
1	50	50	562251	420000	2	70243	50
4	110	27	893014	889000	0	72057	25
5	1970	394	575595	491000	7	70243	100
1	60	60	717373	265000	22	69466	60
1	20	20	1032379	1032379	0	70243	20
3	1351	450	753336	775000	0	76579	500
2	90	45	866666	840000	7	70243	60
2	1360	680	1376222	1376222	0	74409	360
1	30	30	1036243	887000	5	95279	30
1	3365	3365	1064329	860000	8	74409	3365
4	360	90	842257	801000	1	67214	90
1	201	201	3787037	3787037	0	100411	201
1	100	100	733859	733859	0	50744	100
1	30	30	682923	570000	3	95279	30
5	380	76	1615343	990000	8	100411	80
3	1200	400	1227165	557182	10	74409	100
13	390	30	878135	124500	31	74409	30
1	100	100	659723	400000	11	67967	100
2	60	30	460362	545000	6	66717	30
5	650	130	775210	150000	21	44512.01308	300
1	100	100	922368	540000	10	69362	100
1	200	200	785725	750100	6	95279	200
1	30	30	623693	550000	6	76579	30
2	120	60	785631	707000	7	67214	30
5	131	26	1631087	1631087	0	100411	20
1	50	50	470665	605000	8	76579	50
1	30	30	882710	882710	0	70243	30
1	31	31	1096963	1096963	0	74409	31
2	20	10	1124172	44000	35	70243	10
1	51	51	965576	885000	5	76579	51
1	31	31	1097703	1097703	0	55221	31
3	96000	32000	743345	700000	1	88460	50000
1	6	6	698501	691000	6	84429	6
1	30	30	1535527	1150000	9	76579	30
2	80	40	298517	298517	0	56489	40
2	2000	1000	1633304	996500	13	70243	1000
1	20	20	1020683	1020683	0	74409	20
1	30	30	645103	495004	12	82633.15461	30
1	1000	1000	582214	700000	8	36687	1000
2	50	25	1273028	1000000	3	100411	25
8	800	100	619258	565000	1	76579	100
1	500	500	866907	775000	3	70243	500
2	100	50	983839	125000	6	74409	50
8	390	48	1489744	388000	17	70243	30
1	360	360	321450	160000	12	38805	360
1	50	50	2250889	1792000	5	100411	50
1	50	50	1364995	915000	13	90859	50
1	1000	1000	1023564	619500	10	90859	1000
77	7680	99	2333211	2526000	7	90859	125
1	30	30	1129384	550000	14	70243	30
1	30	30	752985	20000	19	54919	30
1	30	30	1459901	1135000	8	100411	30
1	30	30	908207	875000	5	74409	30
1	60	60	774863	525000	11	76579	60
1	60	60	588280	480000	1	84429	60
238	7391	31	1534050	2125000	4	76579	30
8	6750	843	904583	822000	8	76579	300
1	300	300	10820703	10820703	0	84429	300
7	400	57	619400	470000	1	70243	90
1	25	25	1471019	286500	27	76579	25
2	122	61	837811	214000	26	76579	30
15	1685	112	496239	496239	0	70243	125
1	5	5	404145	112000	17	55597	5
2	120	60	568721	24500	33	69350	30
25	750	30	649046	649046	0	69350	30
3	1065	355	474221	450000	4	73175	1000
1	90	90	406491	560000	8	69350	90
7	2305	329	817604	646000	5	84429	1000
1	50	50	988174	1068000	1	74409	50
1	40	40	831800	775000	8	70243	40
2	510	255	2892814	2892814	0	126740	10
1	20	20	3371870	3371870	0	139895	20
1	30	30	727231	646500	8	69466	30
1	30	30	420059	420059	0	63010	30
2	300	150	1461669	1165500	9	64757	200
3	70	23	742910	235000	17	95856	30
4	150	37	1190021	750000	13	74409	25
1	20	20	798847	120000	3	76579	20
3	90	30	695612	626000	2	90859	30
2	60	30	347894	495000	8	59615	30
4	4001	1000	806720	317000	19	76579	1000
1	850	850	1197367	801000	12	76579	850
1	5250	5250	823960	823960	0	75322	5250
1	150	150	544452	330000	25	69734	150
1	100	100	1693240	779500	25	64824	100
2	1000	500	1283963	257000	17	100411	500
11	1010	91	555209	428000	13	70243	90
1	250	250	1621706	320000	19	100411	250
1	500	500	345732	375000	0	76579	500
12	390	32	1042480	1050000	0	76579	30
1	30	30	703834	59000	18	76579	30
1	30	30	912146	620000	3	100411	30
2	106	53	715207	786000	0	74409	101
1	51	51	519362	555000	5	69466	51
1	30	30	754609	596000	2	69466	30
1	25	25	778526	704500	6	74409	25
2	55	27	1370335	855000	4	70243	25
11	130	11	611541	331000	14	75322	10
2	827	413	400004	161000	18	51081	25
1	100	100	2121394	745000	16	126740	100
1	151	151	1287253	575000	15	64757	151
2	120	60	585441	585000	4	67214	60
1	100	100	2405587	2405587	0	76579	100
2	131	65	1158431	177500	25	68404	31
14	4240	302	654270	686500	7	95856	360
1	60	60	341211	298000	5	73175	60
4	191	47	900270	729000	1	76579	30
3	1151	383	1423673	975000	11	76579	50
1	1000	1000	1229922	186500	29	76579	1000
1	90	90	1397701	1397701	0	76579	90
6	180	30	1022185	1022500	7	95856	30
2	120	60	667489	322500	16	70243	90
1	20	20	408359	180000	24	51177	20
1	30	30	799897	285000	14	69466	30
12	4430	369	787186	168000	17	44512.01308	150
1	50	50	858229	915000	5	60994	50
1	30	30	869139	869139	0	74409	30
87	6685	76	583256	565000	9	75322	50
7	980	140	472196	286500	13	66717	250
1	30	30	833901	780000	5	95856	30
1	30	30	742725	603000	3	95856	30
4	180	45	460151	259500	12	72057	30
2	4000	2000	470546	355000	4	71926	3000
1	100	100	1231938	336000	21	70243	100
15	2147	143	1942108	995000	13	76579	30
1	30	30	572768	207000	23	70243	30
1	254	254	1525172	1100000	12	74409	254
1	100	100	923277	185500	26	70243	100
1	75	75	1113286	1239000	11	43720	75
1	51	51	828941	375000	16	63238	51
3	90	30	1387574	327000	17	74409	30
5	1260	252	995466	1170000	6	55985	90
1	200	200	522491	53000	2	51177	200
1	100	100	878051	205000	12	70243	100
2	60	30	761883	500000	10	76579	30
1	500	500	357311	357311	0	76579	500
1	30	30	554126	451000	0	95279	30
2	60	30	2832711	2832711	0	69466	30
2	517	258	798140	722000	8	70243	500
2	76	38	225548	183000	3	76579	25
2	257	128	1565268	1221000	9	100411	128.57
1	128	128	657481	680000	8	139895	128.57
1	360	360	628596	240000	17	44512.01308	360
3	450	150	122059	12500	23	67617	150
2	60	30	2232363	1630000	5	126740	30
1	21	21	31145964	21675000	2	69362	21
2	552	276	618065	530000	2	70243	501
1	60	60	789685	490000	14	70243	60
1	101	101	717910	96500	32	44512.01308	101
1	51	51	1423230	1126000	2	69362	51
1	200	200	1425296	971000	2	100411	200
10	1280	128	1149721	200000	25	100411	40
1	100	100	905618	675000	2	77283	100
4	250	62	808038	805000	6	76579	90
3	3000	1000	570137	660000	8	76579	1000
7	3610	515	361235	389000	10	70243	30
2	25001	12500	675448	520000	11	70243	11001
15	1800	120	707422	325000	16	84429	150
2	5175	2587	1247384	430000	32	41805	5000
6	200	33	396430	412500	0	45733	30
5	496	99	501879	420000	4	69350	31
3	230	76	1537348	630000	14	74409	30
2	60	30	836887	590000	13	76579	30
2	260	130	1075466	835000	5	69466	60
7	210	30	405286	565000	8	57367	30
5	1380	276	308224	440000	10	41677	360
1	30	30	595803	617500	5	76579	30
2	200	100	708736	259000	19	70243	100
1	51	51	454017	454017	0	36687	51
1	100	100	1166763	1150000	0	70243	100
2	200	100	968385	760000	5	70243	100
2	180	90	740664	110000	18	44485	90
1	30	30	910055	412000	15	70243	30
1	60	60	691903	632000	1	55221	60
6	270	45	1017534	900000	8	76579	50
8	2720	340	1397240	705000	13	100411	30
1	30	30	835100	860000	8	90859	30
1	15	15	2805954	975000	15	139895	15
2	400	200	694875	690000	6	70243	200
9	1440	160	628333	266000	14	78475	100
1	200	200	957102	332000	19	74409	200
7	4860	694	1232083	900000	8	100411	1000
1	500	500	744182	621500	9	70243	500
2	50	25	1449820	1038500	11	76579	25
39	1170	30	1431759	1452000	7	76579	30
10	810	81	783352	581000	10	90859	60
1	30	30	1362799	1050000	4	100411	30
1	151	151	1158827	1158827	0	69362	151
1	25000	25000	464744	170000	14	55221	25000
84	2870	34	1011517	648000	13	76579	30
6	540	90	1296172	345000	18	74409	90
4	224	56	630055	700000	7	76579	37
2	60	30	1410960	1410960	0	70243	30
2	1030	515	848969	865000	6	76579	30
1	864	864	851938	810000	5	100411	864
8	3010	376	606936	151202	33	51177	425
7	541	77	4147443	2985000	4	126740	120
2	2500	1250	1336146	290000	19	76579	1500
1	30	30	909287	932000	8	56285	30
2	2000	1000	1300100	1300100	0	44512.01308	1000
2	202	101	1287562	1287562	0	100411	101
4	360	90	656332	656332	0	70243	90
1	90	90	1170991	106500	30	70243	90
24	96	4	454458	135000	25	70243	4
2	2000	1000	640652	505000	1	76579	1000
5	526	105	614150	485000	11	70243	286
30	7559	251	763181	720000	8	47122	40.02
2	140	70	829458	700500	10	71926	50
1	100	100	822814	755000	4	84429	100
1	50	50	748179	217500	16	70243	50
2	240	120	521525	671000	8	75322	120
5	251	50	1942828	1480000	5	70243	30
13	8660	666	818135	845000	7	70243	1000
4	120	30	653729	372500	11	95279	30
2	140	70	947339	99000	32	69466	90
2	1000	500	1233763	1075000	7	139895	500
1	25	25	293107	227500	4	60911	25
1	200	200	883263	1035000	7	71926	200
8	240	30	905758	280500	19	74409	30
2	176	88	496383	497500	0	67489	101
1	30	30	722020	722020	0	62081	30
1	100	100	509092	509092	0	69350	100
2	40	20	712892	752000	0	70243	10
2	350	175	1707990	1502000	3	69362	100
1	30	30	1090988	307500	16	70243	30
2	50	25	264572	410000	8	71926	25
5	270	54	513398	513398	0	70243	20
1	360	360	557668	636000	8	90859	360
2	80	40	716362	540000	10	76579	30
9	938	104	698186	761000	1	84429	100
2	120	60	466369	521000	6	84429	60
15	300	20	590002	77000	36	69734	20
2	230	115	690878	412000	13	71926	30
2	665	332	513420	440000	3	90859	300
2	55	27	1299178	165000	30	76579	25
1	60	60	1060215	730000	10	70243	60
2	40242	20121	632707	632707	0	69466	37087.14
1	25	25	289970	245000	3	41646	25
13	2970	228	456674	555000	7	70243	300
1	40	40	614265	390000	11	76579	40
1	51	51	1116649	900000	3	70243	51
4	601	150	1242551	860000	8	70243	100
1	101	101	1399495	1399495	0	100411	101
1	15	15	874915	254500	24	76579	15
2	1001	500	363299	282000	11	76579	750
7	870	124	1249565	1066500	4	114064	30
1	15	15	498687	405000	12	71926	15
3	810	270	1001237	865000	8	70243	90
1	90	90	941508	829000	2	69466	90
3	240	80	1403316	1283500	7	45733	60
12	5535	461	528198	375000	3	69350	200
1	101	101	809756	1000000	5	44485	101
1	60	60	1025805	955000	8	70243	60
3	160	53	703029	750000	6	70243	100
1	664	664	744026	270000	16	72057	664
1	75	75	309836	265000	10	57367	75
1	50	50	262430	335000	8	70243	50
16	10612	663	1249495	993500	9	90859	500
2	1500	750	529018	529018	0	42454	500
3	361	120	1227926	958000	9	100411	60
1	90	90	332963	351000	0	39570	90
1	35	35	794500	560000	10	90859	35
4	500	125	882044	882044	0	74409	200
2	75	37	1285309	1210000	1	66748	50
1	15	15	1360691	882000	5	90377	15
3	1997	665	667910	620000	8	70243	855
3	100	33	739679	860000	5	73030	50
1	50	50	537400	282000	2	70243	50
1	51	51	738781	704000	3	55221	51
1	740	740	1136364	1005500	8	95856	740
3	401	133	712210	680000	7	84429	101
2	60	30	916029	615000	11	76579	30
9	1080	120	650029	620000	7	56489	90
1	90	90	646530	570500	6	72057	90
5	150	30	1614292	1400000	9	76579	30
12	9630	802	1204154	359000	17	100411	130
1	30	30	471229	500000	7	45733	30
1	250	250	2600569	595000	17	139895	250
2	60	30	3396121	2650000	4	90859	30
5	525	105	975480	575000	13	70243	100
1	1000	1000	580453	654500	0	76579	1000
2	62	31	359235	359235	0	76579	30
3	250	83	799372	630000	7	76579	50
73	2880	39	641830	660000	6	90859	30
7	890	127	173100	295000	7	76579	30
1	60	60	632158	638000	7	76579	60
1	250	250	669985	719000	6	95856	250
3	95	31	1102934	545000	15	74409	30
1	30	30	1135320	1135320	0	76579	30
1	1000	1000	787132	721000	4	76579	1000
1	90	90	437555	544000	5	66717	90
1	180	180	685461	715000	9	69350	180
1	1000	1000	645186	190000	25	70243	1000
1	90	90	691940	503318	10	84429	90
3	2517	839	1193911	1125000	4	70243	515
1	11	11	3598155	1255000	16	44512.01308	11
3	101	33	1339731	1330000	7	70243	25
1	1001	1001	985158	852000	6	100411	1001
2	60	30	807730	360227	14	70243	30
1	501	501	739916	739916	0	95856	501
2	60	30	1122698	1042000	8	95856	30
1	50	50	3225480	1700000	13	94571	50
6	3500	583	990983	31000	31	69466	300
4	370	92	862156	450000	14	76579	100
14	1162	83	499344	425000	4	73175	75
6	4530	755	632148	632148	0	139895	1000
5	410	82	445044	463000	8	69466	50
1	2000	2000	845030	395000	24	68871	2000
1	30	30	1022039	590000	14	64757	30
5	511	102	411469	411469	0	76579	90
1	60	60	2821651	2821651	0	74409	60
1	100	100	844438	438000	14	70243	100
1	50	50	808751	780000	6	55221	50
2	200	100	729344	460000	10	89593	100
3	90	30	422590	545000	7	70370	30
31	5300	170	1767417	549000	17	100750	500
2	400	200	997560	290000	22	84429	200
1	50	50	940599	325500	7	74409	50
1	100	100	460643	482500	0	84429	100
1	30	30	430485	351000	4	61632	30
4	1150	287	1312305	1312305	0	55221	60
1	40	40	975956	975956	0	55221	40
4	210	52	1692776	1275000	7	100411	90
33	990	30	584525	525000	5	77283	30
1	1000	1000	1487909	1118000	4	70243	1000
4	250	62	930486	742000	4	95856	50
1	30	30	599888	415000	2	70243	30
5	225	45	997343	997343	0	70243	25
1	200	200	705686	705686	0	84429	200
2	1000	500	1148920	470000	15	74409	500
1	50	50	1266566	145000	33	68526	50
1	100	100	504919	445000	7	74409	100
1	100	100	1005237	760000	4	95856	100
15	1259	83	1541053	653000	15	100411	30
1	30	30	212851	138500	12	39982	30
3	252	84	947308	947308	0	70243	101
1	700	700	665174	311000	14	76579	700
6	800	133	1060472	1060472	0	90794	100
2	60	30	716867	530000	3	95279	30
6	235	39	713517	714000	5	74409	20
1	90	90	787865	787865	0	70243	90
34	2200	64	1557335	635000	15	100411	10
1	50	50	1187218	795000	10	70243	50
1	5000	5000	3207493	1150000	7	88460	5000
1	360	360	720910	292500	15	39213	360
1	60	60	860209	402500	12	72057	60
34	3400	100	329974	278500	5	36687	100
1	600	600	397616	118500	25	69466	600
1	101	101	1323165	450000	16	100411	101
1	50	50	529269	555000	8	72057	50
1	301	301	654011	745000	7	70243	301
1	116	116	540088	570000	9	76579	116
1	30	30	672166	700000	3	90859	30
1	65	65	723172	700000	9	70243	65
1	30	30	1642081	960000	10	76579	30
2	80	40	632682	369000	14	71926	50
2	50	25	750490	464000	14	71926	20
8	480	60	1358286	734500	12	65910	60
1	60	60	528941	528941	0	70243	60
2	120	60	1849913	1295000	7	126740	100
1	5	5	756585	590000	2	84429	5
1	60	60	312711	152000	25	48316	60
1	30	30	1446518	1040000	7	100411	30
1	35	35	703050	523000	11	76579	35
45	1860	41	550409	409091	11	36687	30
1	31	31	806159	485000	12	36687	31
1	151	151	884636	935000	6	70243	151
1	20	20	613622	410000	4	76579	20
2	120	60	1338704	965000	10	70243	30
1	30	30	1076404	1076404	0	70243	30
1	30	30	795909	795909	0	70243	30
1	30	30	679677	457000	13	76579	30
1	30	30	744938	540000	13	76579	30
7	10000	1428	1337711	1219000	3	70243	1000
3	280	93	802839	870500	4	64377	30
1	30	30	2041811	775000	18	44512.01308	30
1	35	35	763063	731000	9	95856	35
32	2156	67	864317	864317	0	63238	30
4	180	45	894104	332000	16	74409	30
9	641	71	1687978	1231000	11	139895	20
5	200	40	579214	530000	4	45733	30
11	660	60	715712	500000	11	81958	20
9	3502	389	1004756	777000	7	70243	500
3	230	76	685961	211000	17	76579	30
1	200	200	906212	305000	21	74409	200
1	101	101	617364	553000	2	95856	101
1	25	25	1484864	950500	11	76579	25
1	1000	1000	1209606	171000	27	70243	1000
3	270	90	638810	265000	16	55221	90
1	100	100	1204007	670000	12	69466	100
2	30	15	1812720	1480000	2	90377	10
1	25	25	1534306	930000	12	100411	25
2	100	50	1531490	1400000	4	70243	50
11	600	54	737145	306000	17	70243	50
6	3090	515	671033	211000	10	70243	30
3	300	100	663732	639000	9	42454	100
1	30	30	514020	445000	5	70243	30
10	300	30	1847874	1847874	0	74409	30
3	2060	686	802792	802792	0	81958	2000
6	1780	296	794662	362000	24	77283	1080
1	101	101	532009	510000	0	76579	101
2	951	475	661702	556000	9	76579	850
1	100	100	956922	786500	1	114064	100
1	30	30	834452	859000	8	95856	30
2	1401	700	724562	695000	0	100411	401
3	125	41	591504	410000	2	90859	25
5	1800	360	668287	528500	9	69466	360
1	51	51	809580	607500	10	109010	51
3	101	33	589066	589066	0	70243	20
155	8407	54	402575	380000	5	67489	21
4	450	112	1867471	920000	14	70243	100
3	1280	426	528303	613000	6	69350	30
1	25	25	1064981	530000	23	36687	25
1	50	50	843536	549951	1	70243	50
3	75	25	795239	795239	0	70243	11
1	50	50	778256	778256	0	74409	50
6	14000	2333	417177	400000	11	75196	1000
1	100	100	1188795	605500	14	70243	100
16	553	34	781782	720000	8	76579	25
1	60	60	330796	272500	10	50336	60
3	260	86	777652	698500	8	69466	60
1	100	100	1221047	230000	21	55221	100
2	2000	1000	247068	247068	0	95856	1000
5	380	76	1238787	678000	13	88460	100
11	400	36	747245	600000	3	55221	30
17	1904	112	651159	131990	32	71926	100
5	3700	740	1295539	1295539	0	90859	100
3	850	283	343756	343756	0	53371	300
1	5	5	806490	505000	9	76815	5
1	10	10	317617	410000	8	70370	10
1	10	10	675607	580000	0	76579	10
1	20	20	586570	586570	0	60994	20
1	10	10	331935	200000	13	60931	10
1	40	40	802366	680500	9	76579	40
3	460	153	563507	222500	16	70243	60
11	750	68	544924	565000	8	90859	30
1	30	30	2395598	1425000	8	126740	30
1	10	10	1184273	1184273	0	95856	10
6	420	70	1981692	1295000	6	100411	60
1	20	20	991388	300000	22	70243	20
2	120	60	1272602	845000	3	66748	60
1	21	21	1445766	1445766	0	95856	21.5
1	351	351	242137	357500	8	51177	351
3	1102	367	1251592	327000	22	44512.01308	100
1	25	25	863534	705000	6	76579	25
1	200	200	1135118	1065000	6	114064	200
2	60	30	565107	650000	0	70243	30
1	30	30	763381	365000	24	44512.01308	30
4	170	42	1052251	348000	21	90859	50
1	50	50	555370	445000	4	78374	50
6	1920	320	847869	218000	19	76579	300
4	984	246	1892014	1100000	14	139895	501
28	2922	104	1076668	835000	9	62310	100
1	30	30	3000970	1200000	14	139895	30
2	1360	680	1342329	915000	6	100411	360
1	475	475	958543	783000	12	70243	475
5	260	52	1020249	827000	3	69362	50
1	50	50	646148	530000	3	69466	50
1	30	30	1258057	1244000	5	95279	30
1	30	30	1012326	527000	14	88460	30
2	10000	5000	1181509	412000	21	76579	5000
11	115	10	658911	498000	10	36687	5
1	30	30	767132	430000	3	76579	30
11	120	10	504113	391000	4	90859	10
2	60	30	693501	740000	8	72057	30
2	60	30	1497028	121000	31	100411	30
1	30	30	807482	585000	10	100411	30
1	30	30	1377387	1075000	9	139895	30
7	6500	928	2011897	82000	30	126740	500
4	1270	317	1198650	910000	7	74409	120
2	100	50	882926	534500	10	95279	50
2	100	50	1184629	1184629	0	70243	50
1	100	100	591602	240000	3	72057	100
3	270	90	1267094	1245000	9	114064	90
2	30	15	638789	642500	6	84429	15
1	10	10	304301	395500	8	57367	10
3	240	80	2248600	2248600	0	36687	90
2	1000	500	393260	414000	8	74409	500
4	376	94	1194319	980000	5	95856	25
1	501	501	499548	265000	22	50336	501
8	510	63	549115	445000	4	76579	30
1	25	25	1418209	1180000	5	100411	25
2	2000	1000	1427472	1399000	6	69466	1000
2	30	15	408098	470000	9	62794	20
1	25	25	191325	191325	0	95856	25
3	860	286	376974	159500	13	89593	200
1	360	360	787876	654500	5	95856	360
13	682	52	843178	254000	4	77283	101
1	90	90	809071	395000	15	70243	90
2	100	50	2244135	706000	16	76579	50
1	900	900	753587	600000	13	70243	900
8	510	63	1458160	960000	4	76579	50
2	2000	1000	912364	510000	13	76579	1000
1	60	60	732108	665000	8	76579	60
6	2720	453	609805	250000	24	64824	500
2	1000	500	947142	947142	0	64757	500
1	30	30	907355	888500	5	70243	30
1	90	90	696159	267500	16	84429	90
1	90	90	1554051	265000	18	100411	90
2	130	65	387593	250000	1	62256	100
1	30	30	3441076	3441076	0	70243	30
5	700	140	796640	651000	9	84429	100
2	60	30	718336	565000	4	89593	30
2	60	30	2707646	805500	17	90377	30
3	50	16	363870	363870	0	76579	10
1	100	100	1282272	732000	10	100411	100
1	30	30	814212	763500	6	69466	30
1	850	850	788407	630000	4	77283	850
3	751	250	1175964	1004800	5	100411	250
1	101	101	1087702	745000	10	70243	101
1	101	101	720233	480000	11	69466	101
1	50	50	461225	529000	7	84429	50
4	580	145	1066778	850000	11	84429	90
1	30	30	739279	49000	5	69466	30
4	750	187	660630	645000	9	70243	90
1	360	360	738327	462500	13	69466	360
7	190	27	923567	990000	8	70243	20
1	50	50	1437774	1090000	7	117637	50
10	301	30	372757	354000	12	50557	30
5	460	92	543312	190000	25	55597	90
2	115	57	765536	718000	9	63010	25
1	20	20	858712	858712	0	90859	20
1	200	200	3564346	2350000	13	44512.01308	200
1	20	20	634499	600000	5	76579	20
1	200	200	496274	535000	5	77283	200
2	60	30	813788	719000	1	55221	30
1	100	100	764150	385000	13	76579	100
2	200	100	603321	600000	3	51177	100
2	200	100	1356951	777000	1	76579	100
1	250	250	387410	225000	1	63238	250
39	11735	300	332175	265000	3	76579	475
2	110	55	677592	566000	11	70243	60
11	14600	1327	836545	740000	0	70370	500
1	101	101	400401	96500	28	61679	101
8	700	87	1242473	648000	10	70243	100
2	100	50	1191166	1191166	0	76579	50
17	20500	1205	989086	485000	13	74409	1000
2	172	86	326154	178500	25	60359	100
1	30	30	850037	380000	16	70243	30
1	101	101	721403	580000	5	74409	101
1	1000	1000	897652	775000	4	36687	1000
1	51	51	1864778	1200000	13	61843	51
103	3720	36	629512	580000	1	66748	30
4	3030	757	758438	675000	0	76579	1100
3	195	65	2208128	1880000	8	100411	120
4	562	140	786290	605000	9	74409	180
1	25	25	1194779	735000	3	76579	25
1	90	90	634960	514000	2	70243	90
5	332	66	710859	490000	10	84429	30
6	3000	500	531569	535000	9	84429	500
27	810	30	431949	491004	8	66717	30
1	101	101	619405	568000	8	69466	101
1	50	50	1442251	750000	14	95279	50
2	110	55	933768	725000	2	76579	50
1	20	20	1264281	540000	15	66748	20
1	101	101	1111735	1111735	0	64757	101
1	50	50	4530567	3400000	5	171126	50
1	125	125	1492005	710000	10	76579	125
2	60	30	1057142	750000	8	74409	30
1	20	20	1159594	385000	21	70243	20
2	115	57	639882	499000	13	70243	90
1	35	35	1023780	725000	4	70243	35
1	51	51	664623	748000	8	70243	51
1	54	54	1128972	830000	1	44512.01308	54
1	30	30	855419	348000	17	76579	30
3	75	25	1601848	878500	14	76579	25
6	330	55	2804651	670000	21	139895	90
1	100	100	809474	417000	14	77283	100
4	190	47	1021371	320000	14	100411	30
1	101	101	933908	828000	4	71926	101
1	60	60	528912	475000	9	76579	60
2	60	30	255614	289000	12	55037	30
2	80	40	588590	910000	7	40394	40
6	350	58	372918	351000	4	50030	70
1	50	50	292994	485000	6	36687	50
7	686	98	677701	80353	34	55221	51
1	75	75	916551	320000	15	72057	75
1	100	100	884827	560000	14	77283	100
2	200	100	1797120	280000	23	100411	100
8	200	25	3540335	2120000	13	100411	25
4	150	37	1046752	367500	18	70243	50
4	500	125	1727736	1727736	0	126740	50
8	360	45	824483	605000	10	70243	30
1	50	50	1156543	848000	12	70243	50
1	30	30	1914170	1430000	4	95856	30
2	90	45	519156	568000	9	71926	30
17	1110	65	735429	317500	16	78374	30
2	500	250	338443	360000	5	37184	250
2	100	50	513618	213500	3	70243	50
61	1890	30	646961	440000	2	76579	30
3	810	270	406615	598000	7	41230	90
1	30	30	1197886	280000	25	76579	30
2	1000	500	445704	395000	1	75196	500
1	20	20	664077	530000	4	69466	20
1	60	60	811083	359000	14	55221	60
1	100	100	1407670	1675000	7	70243	100
1	30	30	2085686	1800000	8	139895	30
1	25	25	1166070	1049500	7	70243	25
1	100	100	1384017	568500	16	70243	100
1	100	100	1458532	1180000	4	76579	100
2	60	30	457500	460000	9	59615	30
7	14131	2018	930384	736000	4	76579	850
1	30	30	1276312	310000	25	76579	30
8	150	18	1419661	440000	22	76579	15
2	134	67	1225099	1225099	0	100411	33
3	340	113	561903	220000	16	69466	120
10	4275	427	1252601	1252601	0	70243	250
7	2490	355	1056420	25909	3	66748	90
39	7629	195	559283	202500	19	70243	30
5	180	36	1448540	1085000	10	76579	30
1	30	30	1332720	915000	11	70243	30
1	90	90	574521	574521	0	70243	90
1	100	100	621728	530500	3	76579	100
1	50	50	460676	175000	15	67967	50
1	200	200	622363	549000	5	70243	200
1	50	50	867518	272000	15	72057	50
1	100	100	644603	165000	16	36687	100
2	60	30	548409	435000	2	73175	30
1	30	30	812509	489500	15	50269	30
1	100	100	312464	185000	18	33637	100
1	1000	1000	501952	415000	1	69198	1000
1	50	50	1435806	925000	9	74409	50
2	720	360	886658	886658	0	64824	360
1	90	90	824477	720000	7	69362	90
7	11700	1671	601773	635000	6	84429	1200
2	200	100	530186	156500	17	70243	100
2	460	230	376522	192500	15	66717	100
1	20	20	208743	435000	8	50030	20
35	1110	31	740403	623000	2	70243	30
7	5860	837	688779	600000	7	45733	500
2	130	65	295999	201000	3	45359	30
10	-106	-10	599149	521000	2	70243	15.4
4	150	37	769689	385000	16	84429	25
2	200	100	799145	480000	16	70243	100
1	1000	1000	379403	379403	0	41791	1000
1	30	30	506944	206500	14	55728	30
4	200	50	693797	712500	8	76815	50
1	30	30	934279	990000	8	70243	30
32	2074	64	623785	450000	4	69350	90
1	30	30	547509	309500	3	51177	30
1	151	151	620992	600000	8	74409	151
2	120	60	882749	630000	8	70243	30
6	1500	250	1477957	515000	18	76579	30
3	650	216	474793	106000	33	71926	200
1	1001	1001	796008	611000	13	95856	1001
10	660	66	392999	239000	23	51177	50
1	75	75	1428884	1400000	6	70243	75
3	180	60	829963	480000	14	70243	40
7	6410	915	447035	447035	0	70243	1000
2	71	35	1079532	1079532	0	74409	40
4	10000	2500	726854	515000	9	76579	4000
9	156	17	830404	360000	17	42079	11
1	30	30	1027160	750000	9	70243	30
5	240	48	1351667	1100000	1	76579	60
13	1500	115	710286	661000	9	90859	100
1	30	30	905544	773500	2	77283	30
1	40	40	1093926	725000	3	74409	40
1	30	30	657918	645000	6	90859	30
5	960	192	2142215	1200000	9	126740	200
22	860	39	230226	335000	8	45733	40
1	30	30	409940	175000	25	76642	30
1	30	30	1309401	660000	10	100411	30
1	1000	1000	1108870	151000	5	74409	1000
6	3660	610	713197	536000	13	51177	300
2	20001	10000	1306261	970000	3	90859	10001
1	25	25	2238380	1175000	13	90377	25
1	200	200	358149	250000	1	59615	200
3	180	60	1280797	331000	25	76579	100
2	1000	500	415571	582500	7	76642	500
1	100	100	1091270	1091270	0	44512.01308	100
1	30	30	773829	773829	0	55221	30
5	8181	1636	663969	267500	15	42454	30
1	251	251	662614	650000	6	95856	251
2	180	90	913787	372000	13	56100	90
5	4362	872	588897	197000	19	68871	360
